expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,4.0,85.0,84.0,17.372,17.358,35.88,2,1,26.105,30.414,34.628,38.75,42.782,26.141713411578,229.68,2,1,5.7126,2,0.7,2,1,,9,0.7,2,1,0.18,2,1,2048.0,2,1,2367.0,2,1,320.94,0,20.0,8.0557,0,8.1692,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,6.0,190.0,189.0,14.918,14.889,35.558,2,1,26.427,30.782,35.04,39.204,43.278,26.4776911689878,217.8,2,1,29.581,2,5.5,2,1,,9,2.1,2,1,0.49,2,1,2068.0,2,1,2344.0,2,1,383.77,0,20.0,7.9899,0,8.1366,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,8.0,285.0,283.0,14.459,14.417,35.581,2,1,26.548,30.911,35.177,39.35,43.431,26.6019220595716,231.66,2,1,17.999,2,5.4,2,1,,9,2.2,2,1,0.47,2,1,2067.0,2,1,2347.0,2,1,377.45,0,20.0,7.9962,0,8.1468,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,10.0,384.0,381.0,12.854,12.801,35.264,2,1,26.638,31.034,35.332,39.535,43.647,26.7009774823369,217.8,2,1,40.675,2,9.9,2,1,,9,3.4,2,1,0.74,2,1,2091.0,2,1,2334.0,2,1,447.16,0,20.0,7.9341,0,8.1046,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,12.0,509.0,505.0,9.025,8.9689,34.623,2,1,26.828,31.308,35.689,39.971,44.159,26.926025080739,207.9,2,1,73.691,2,16.5,2,1,,9,5.6,2,1,1.17,2,1,2096.0,2,1,2303.0,2,1,522.73,0,20.0,7.8736,0,8.0972,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,18.0,854.0,847.0,4.436,4.3698,34.222,2,1,27.128,31.722,36.213,40.602,44.893,27.2928352682296,261.36,2,1,52.462,2,26.2,2,1,,9,15.2,2,1,1.77,2,1,2127.0,2,1,2291.0,2,1,663.67,0,20.0,7.7836,0,8.0619,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,20.0,985.0,976.0,3.794,3.7216,34.207,2,1,27.184,31.794,36.301,40.707,45.013,27.3590178435471,259.38,2,1,59.419,2,27.9,2,1,,9,19.8,2,1,1.87,2,1,2153.0,2,1,2295.0,2,1,765.46,0,20.0,7.7303,0,8.0102,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,22.0,1284.0,1272.0,3.099,3.0084,34.323,2,1,27.344,31.973,36.497,40.92,45.243,27.5380154858024,213.84,2,1,110.27,2,32.3,2,1,,9,38.8,2,1,2.17,2,1,2186.0,2,1,2315.0,2,1,850.6,0,20.0,7.693,0,7.9694,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,24.0,1646.0,1629.0,2.871,2.7526,34.53,2,1,27.532,32.166,36.696,41.124,45.451,27.7404079222495,188.1,2,1,137.55,2,32.7,2,1,,9,60.331,0,1,2.22,2,1,2220.0,2,1,2331.0,2,1,977.01,0,20.0,7.6419,0,7.9032,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,2.0,1709.0,1691.0,2.762,2.6396,34.545,2,1,27.554,32.191,36.724,41.154,45.484,27.7672072854527,188.1,2,1,138.42,2,33.1,2,1,,9,62.1,2,1,2.29,2,1,2239.0,2,1,2335.0,2,1,1087.5,0,20.0,7.6012,0,7.8573,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,4.0,2114.0,2089.0,2.812,2.6527,34.71,2,1,27.685,32.32,36.851,41.28,45.608,27.8862851646707,191.07,2,1,134.94,2,30.4,2,1,,9,63.1,2,1,2.1,2,1,2230.0,2,1,2342.0,2,1,980.51,0,20.0,7.642,0,7.8856,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,6.0,2520.0,2488.0,2.578,2.3846,34.773,2,1,27.758,32.4,36.938,41.373,45.708,27.9690817776712,202.95,2,1,125.07,2,28.7,2,1,,9,66.5,2,1,1.97,2,1,2224.0,2,1,2353.0,2,1,882.84,0,20.0,7.684,0,7.9191,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,8.0,2929.0,2889.0,2.476,2.2443,34.811,2,1,27.801,32.446,36.987,41.426,45.764,28.0185918936637,214.83,2,1,114.24,2,27.2,2,1,,9,65.3,2,1,1.85,2,1,2228.0,2,1,2351.0,2,1,917.05,0,20.0,7.669,0,7.8879,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,12.0,3752.0,3694.0,1.432,1.1411,34.734,2,1,27.822,32.499,37.072,41.54,45.907,28.1301472059061,203.94,2,1,134.6,2,31.2,2,1,,9,105.7,2,1,2.17,2,1,2253.0,2,1,2362.0,2,1,1018.5,0,20.0,7.6304,0,7.828,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,16.0,4168.0,4099.0,0.98,0.65761,34.71,2,1,27.834,32.526,37.112,41.594,45.973,28.1877623272038,209.88,2,1,132.93,2,31.9,2,1,,9,114.9,2,1,2.19,2,1,2258.0,2,1,2369.0,2,1,1009.8,0,20.0,7.6349,0,7.823,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,18.0,4583.0,4503.0,0.453,0.10159,34.685,2,1,27.846,32.554,37.157,41.654,46.049,28.2604326502903,217.8,2,1,130.04,2,32.4,2,1,,9,126.4,2,1,2.26,2,1,2269.0,2,1,2372.0,2,1,1069.1,0,20.0,7.6134,0,7.7896,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,20.0,5010.0,4918.0,0.292,-0.10219,34.676,2,1,27.85,32.564,37.172,41.676,46.076,28.2907174134856,222.75,2,1,126.96,2,32.7,2,1,,9,127.2,2,1,2.27,2,1,2258.0,2,1,2374.0,2,1,980.69,0,20.0,7.647,0,7.8125,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,22.0,5440.0,5335.0,0.258,-0.18561,34.671,2,1,27.85,32.567,37.178,41.683,46.086,28.3029466796933,223.74,2,1,126.75,2,33.0,2,1,,9,128.2,2,1,2.28,2,1,2272.0,2,1,2373.0,2,1,1084.4,0,20.0,7.6081,0,7.7513,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,24.0,5839.0,5721.0,0.278,-0.21543,34.671,2,1,27.852,32.569,37.181,41.687,46.091,28.3090840009852,223.74,2,1,127.02,2,32.5,2,1,,9,126.1,2,1,2.27,2,1,2262.0,2,1,2371.0,2,1,1025.6,0,20.0,7.6293,0,7.7587,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,11.0,145.0,144.0,12.018,11.999,34.984,2,1,26.577,30.991,35.307,39.527,43.654,26.6403430192462,234.63,2,1,28.663,2,9.486,2,1,,9,4.0,2,1,0.7995,2,1,2073.0,2,1,2310.0,2,1,449.43,0,20.0,7.9292,0,8.1212,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,-1.1,2,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,12.0,188.0,187.0,11.324,11.3,34.91,2,1,26.651,31.079,35.409,39.643,43.784,26.7196991759145,239.58,2,1,27.719,2,10.812,2,1,,9,4.4,2,1,0.8815,2,1,2098.0,2,1,2307.0,2,1,521.44,0,20.0,7.8745,0,8.0742,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,1.13,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,6.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,15.0,248.0,246.0,10.241,10.212,34.732,2,1,26.707,31.159,35.512,39.769,43.932,26.7836602327822,250.47,2,1,23.42,2,12.342,2,1,,9,4.4,2,1,0.8815,2,1,2086.0,2,1,2299.0,2,1,504.42,0,20.0,7.8859,0,8.1005,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,6.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,16.0,317.0,315.0,10.122,10.085,34.774,2,1,26.761,31.216,35.572,39.831,43.995,26.8429950708437,228.69,2,1,45.865,2,14.688,2,1,,9,6.5,2,1,1.0045,2,1,2109.0,2,1,2301.0,2,1,570.27,0,20.0,7.8407,0,8.0531,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,0.69,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,6.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,17.0,387.0,384.0,9.127,9.0843,34.652,2,1,26.832,31.31,35.687,39.968,44.153,26.9264964491942,230.67,2,1,50.151,2,16.932,2,1,,9,7.7,2,1,1.1378,2,1,2104.0,2,1,2298.0,2,1,561.2,0,20.0,7.8465,0,8.072,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,6.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,18.0,447.0,444.0,7.971,7.9254,34.522,2,1,26.91,31.414,35.818,40.124,44.334,27.0191481922149,228.69,2,1,59.697,2,20.094,2,1,,9,9.6,2,1,1.3325,2,1,2129.0,2,1,2295.0,2,1,660.13,0,20.0,7.7856,0,8.0242,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,0.51,2,,-0.2,2,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,6.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,20.0,648.0,643.0,5.66,5.6045,34.391,2,1,27.121,31.682,36.141,40.499,44.76,27.2607279944091,213.84,2,1,90.562,2,27.336,2,1,,9,22.9,2,1,1.7938,2,1,2166.0,2,1,2302.0,2,1,803.13,0,20.0,7.7127,0,7.9754,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,0.05,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,6.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,21.0,751.0,745.0,4.597,4.5383,34.329,2,1,27.195,31.784,36.269,40.654,44.94,27.3490957935054,219.78,2,1,92.53,2,29.274,2,1,,9,27.6,2,1,1.8963,2,1,2167.0,2,1,2302.0,2,1,808.2,0,20.0,7.7104,0,7.9856,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,11.1,2,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,15.0,910.0,902.0,4.171,4.1017,34.407,2,1,27.304,31.903,36.399,40.794,45.089,27.465474239222,194.04,2,1,121.37,2,31.518,2,1,,9,43.0,2,1,2.2858,2,1,2197.0,2,1,2316.0,2,1,912.76,0,20.0,7.6659,0,7.9382,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,16.0,1008.0,999.0,3.837,3.762,34.439,2,1,27.364,31.972,36.476,40.879,45.182,27.5352590363836,185.13,2,1,132.8,2,32.742,2,1,,9,50.5,2,1,2.3678,2,1,2225.0,2,1,2325.0,2,1,1048.0,0,20.0,7.6141,0,7.883,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,0.03,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,17.0,1082.0,1072.0,3.38,3.3028,34.436,2,1,27.407,32.027,36.543,40.957,45.272,27.5913709378779,187.11,2,1,134.4,2,33.048,2,1,,9,54.1,2,1,2.4087,2,1,2222.0,2,1,2326.0,2,1,1020.4,0,20.0,7.6245,0,7.8986,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,5.9,2,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,18.0,1211.0,1200.0,3.183,3.097,34.507,2,1,27.483,32.108,36.629,41.047,45.367,27.6758386365466,177.21,2,1,145.75,2,33.558,2,1,,9,62.0,2,1,2.4395,2,1,2244.0,2,1,2335.0,2,1,1126.7,0,20.0,7.5875,0,7.8558,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,-0.05,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,19.0,1363.0,1350.0,3.024,2.9272,34.584,2,1,27.56,32.188,36.713,41.136,45.459,27.7574475527934,172.26,2,1,151.86,2,33.354,2,1,,9,68.5,2,1,2.4087,2,1,2249.0,2,1,2345.0,2,1,1096.5,0,20.0,7.5996,0,7.8656,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,20.0,1464.0,1449.0,2.931,2.8268,34.62,2,1,27.598,32.229,36.756,41.181,45.506,27.7963798033359,174.24,2,1,150.59,2,33.048,2,1,,9,70.4,2,1,2.3883,2,1,2251.0,2,1,2346.0,2,1,1105.6,0,20.0,7.5964,0,7.8595,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,0.07,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,21.0,1619.0,1602.0,2.77,2.6547,34.679,2,1,27.66,32.295,36.827,41.256,45.584,27.8612716237442,183.15,2,1,142.92,2,31.416,2,1,,9,67.8,2,1,2.255,2,1,2244.0,2,1,2343.0,2,1,1073.4,0,20.0,7.6072,0,7.8677,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,22.0,1767.0,1748.0,2.725,2.5976,34.73,2,1,27.706,32.342,36.875,41.305,45.634,27.9073643551142,193.05,2,1,133.35,2,29.988,2,1,,9,65.2,2,1,2.132,2,1,2237.0,2,1,2345.0,2,1,1010.3,0,20.0,7.6309,0,7.8886,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,0.02,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,23.0,1917.0,1895.0,2.691,2.5509,34.767,2,1,27.739,32.377,36.91,41.341,45.672,27.9431775208576,201.96,2,1,124.72,2,28.56,2,1,,9,61.9,2,1,2.0193,2,1,2229.0,2,1,2344.0,2,1,962.66,0,20.0,7.6493,0,7.9033,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,1.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,1.0,2021.0,1998.0,2.664,2.5151,34.788,2,1,27.759,32.398,36.932,41.363,45.695,27.9654171872547,206.91,2,1,120.01,2,27.642,2,1,,9,60.0,2,1,1.8963,2,1,2230.0,2,1,2343.0,2,1,974.59,0,20.0,7.6444,0,7.8942,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,-0.09,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,1.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,2.0,2174.0,2148.0,2.615,2.4531,34.803,2,1,27.776,32.416,36.952,41.385,45.718,27.9867134889152,212.85,2,1,114.54,2,26.928,2,1,,9,59.9,2,1,1.845,2,1,2223.0,2,1,2345.0,2,1,918.83,0,20.0,7.6673,0,7.914,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,6.4,2,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,4.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,24.0,2223.0,2196.0,2.599,2.4328,34.808,2,1,27.782,32.423,36.959,41.392,45.726,27.9936836237184,213.84,2,1,113.7,2,26.928,2,1,,9,58.5,2,1,1.8963,2,1,2224.0,2,1,2344.0,2,1,930.78,0,20.0,7.6622,0,7.9067,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,-0.06,2,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,1.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,3.0,2326.0,2297.0,2.562,2.387,34.812,2,1,27.789,32.431,36.968,41.403,45.737,28.0035619125218,215.82,2,1,112.08,2,26.418,2,1,,9,59.3,2,1,1.8142,2,1,2217.0,2,1,2344.0,2,1,888.43,0,20.0,7.68,0,7.9227,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
316N19720718,236,93.0,1,1.0,1973,2,2,0.0,0.0,-41.767,18.452,4953.0,4709.0,4.0,2480.0,2449.0,2.482,2.2939,34.82,2,1,27.804,32.448,36.987,41.425,45.761,28.0235249654523,218.79,2,1,109.85,2,26.214,2,1,,9,59.3,2,1,1.7938,2,1,2215.0,2,1,2345.0,2,1,871.8,0,20.0,7.6874,0,7.9259,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,8.9,2,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1973-02-02 00:00:00
