expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime,salinity_absolute,pH_total,pco2,pH_total_bias,pco2_bias,pH_total_random,pco2_random,temperature_bias,theta_bias,salinity_bias,oxygen_bias,aou_bias,nitrate_bias,phosphate_bias,silicate_bias,tco2_bias,talk_bias
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,11.0,3127.0,3083.0,2.192,1.9465,34.817,2,1,27.829,32.483,37.032,41.479,45.824,28.068785206216,221.76,2,1,110.26461621428268,2,25.1,2,1,,9,66.7,2,1,1.83,2,1,2209.0,2,1,2338.0,2,1,874.32,0,20.0,7.6851,0,7.9019,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.98687697782228,7.930712681966036,399.3276692656128,0.0093312612455651,10.277733309241436,0.0652287692242749,64.13743919941503,0.002,0.002,0.005,2.2176,1.102646162142827,0.502,0.0366,1.334,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,12.0,3279.0,3232.0,1.939,1.684,34.794,2,1,27.831,32.493,37.049,41.503,45.855,28.0916195078395,218.79,2,1,115.50716391460692,2,26.5,2,1,,9,77.3,2,1,1.92,2,1,2231.0,2,1,2349.0,2,1,948.02,0,20.0,7.6559,0,7.8676,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.96464610486726,7.897949045773512,428.7275880489984,0.0091373236466829,10.79099192462991,0.0674747324763851,70.86477013032957,0.002,0.002,0.005,2.1879,1.1550716391460691,0.53,0.0384,1.546,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,15.0,3493.0,3441.0,1.54,1.2731,34.752,2,1,27.828,32.501,37.069,41.534,45.897,28.1235974148955,209.88,2,1,128.0448656000812,2,29.7,2,1,,9,95.1,2,1,2.07,2,1,2240.0,2,1,2356.0,2,1,966.86,0,20.0,7.6495,0,7.858,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.923401933786145,7.890546161805314,427.9711371603922,0.0090902641966891,10.719679693972935,0.0679465522350342,71.1453015139796,0.002,0.002,0.005,2.0987999999999998,1.2804486560008121,0.594,0.0414,1.902,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,16.0,3697.0,3640.0,1.191,0.91233,34.725,2,1,27.83,32.514,37.093,41.568,45.94,28.159215659272,207.9,2,1,133.2408974434733,2,31.3,2,1,,9,106.0,2,1,2.17,2,1,2252.0,2,1,2360.0,2,1,1024.0,0,20.0,7.628,0,7.8311,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.89692542267829,7.8654159404638,446.5249376107019,0.0089311318273135,10.977743916777364,0.0697332023942016,75.90028017905497,0.002,0.002,0.005,2.079,1.332408974434733,0.626,0.0434,2.12,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,17.0,3996.0,3932.0,0.828,0.52837,34.702,2,1,27.836,32.531,37.121,41.606,45.989,28.2025639462545,211.86,2,1,132.74735697638545,2,31.9,2,1,,9,114.4,2,1,2.23,2,1,2248.0,2,1,2358.0,2,1,1009.8,0,20.0,7.6331,0,7.8301,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.87446526323802,7.865699323666256,431.1762262254064,0.0089553932207397,10.646117775984816,0.0695098613189551,73.09527284983567,0.002,0.002,0.005,2.1186000000000003,1.3274735697638544,0.638,0.0446,2.2880000000000003,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,18.0,4297.0,4225.0,0.508,0.18598,34.687,2,1,27.843,32.549,37.149,41.644,46.036,28.2474121849085,216.81,2,1,130.92573125681514,2,32.2,2,1,,9,121.1,2,1,2.26,2,1,2260.0,2,1,2362.0,2,1,1069.5,0,20.0,7.6116,0,7.7984,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.85980061972528,7.835377564899462,450.5879632060582,0.0087855641707951,10.902354713096209,0.0713465992719266,78.11445925957169,0.002,0.002,0.005,2.1681,1.3092573125681515,0.644,0.0452,2.422,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,19.0,4550.0,4471.0,0.323,-0.020558,34.675,2,1,27.845,32.557,37.162,41.663,46.062,28.2743537437175,222.75,2,1,126.90478137265376,2,32.7,2,1,,9,122.7,2,1,2.29,2,1,2258.0,2,1,2365.0,2,1,1035.6,0,20.0,7.6246,0,7.8054,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.84792562294874,7.842839195968819,430.400629640763,0.0088730721723955,10.538732722255856,0.0703403242046251,73.69346995518228,0.002,0.002,0.005,2.2275,1.2690478137265375,0.654,0.0458,2.454,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,20.0,4745.0,4661.0,0.239,-0.12334,34.672,2,1,27.848,32.563,37.171,41.676,46.076,28.2905328986396,222.75,2,1,127.85857835412476,2,32.7,2,1,,9,125.6,2,1,2.29,2,1,2266.0,2,1,2366.0,2,1,1087.1,0,20.0,7.606,0,7.7776,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.844988618850934,7.815539971431087,450.99541387784336,0.0087268027487463,10.846046456977012,0.0719359382960851,78.72978583495122,0.002,0.002,0.005,2.2275,1.2785857835412475,0.654,0.0458,2.512,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,21.0,4985.0,4894.0,0.221,-0.16783,34.67,2,1,27.849,32.565,37.175,41.68,46.082,28.2972430146788,223.74,2,1,127.28474445559408,2,32.7,2,1,,9,123.6,2,1,2.3,2,1,2256.0,2,1,2363.0,2,1,1034.4,0,20.0,7.6247,0,7.7892,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.84304944173593,7.826908747762896,426.0552510928635,0.0088581930879399,10.42730638053598,0.0705528945549796,73.14533569292875,0.002,0.002,0.005,2.2374,1.2728474445559408,0.654,0.046,2.472,10.0,10.0
316N19720718,236,64.0,1,7.0,1972,12,5,0.0,0.0,-39.058,-48.55,5457.0,5447.0,23.0,5291.0,5191.0,0.195,-0.22851,34.668,2,1,27.85,32.568,37.18,41.687,46.091,28.3071993673033,223.74,2,1,127.85175708372508,2,32.7,2,1,,9,124.9,2,1,2.3,2,1,2256.0,2,1,2365.0,2,1,1021.8,0,20.0,7.6297,0,7.7828,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-05 00:00:00,34.84112695604113,7.820526103844274,418.5836709494323,0.0088862845395315,10.28858195870728,0.0702009854975227,71.54391958209105,0.002,0.002,0.005,2.2374,1.2785175708372507,0.654,0.046,2.498,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,2.0,40.0,40.0,17.45,17.443,35.77,2,1,26.0,30.308,34.521,38.642,42.675,26.0348472894433,238.59,2,1,-3.591585968432753,2,0.0,2,1,,9,0.6,2,1,0.15,2,1,2037.0,2,1,2362.0,2,1,309.81,0,20.0,8.0675,0,8.1815,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,35.93883975271833,8.183422008522562,278.50523765285624,0.0110367928635577,8.341242074617977,0.0376176853207799,28.4913221677449,0.002,0.002,0.005,2.3859,-0.03591585968432753,0.0,0.003,0.012,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,4.0,85.0,84.0,17.372,17.358,35.88,2,1,26.105,30.414,34.628,38.75,42.782,26.141713411578,229.68,2,1,5.520944665222004,2,0.7,2,1,,9,0.7,2,1,0.18,2,1,2048.0,2,1,2367.0,2,1,320.94,0,20.0,8.0557,0,8.1692,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,36.04944111833471,8.171135505850902,287.38379434352623,0.011009057117885,8.588666446150594,0.0380174010010956,29.612630253962163,0.002,0.002,0.005,2.2968,0.05520944665222004,0.013999999999999999,0.0036,0.013999999999999999,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,6.0,190.0,189.0,14.918,14.889,35.558,2,1,26.427,30.782,35.04,39.204,43.278,26.4776911689878,217.8,2,1,29.450988742344208,2,5.5,2,1,,9,2.1,2,1,0.49,2,1,2068.0,2,1,2344.0,2,1,383.77,0,20.0,7.9899,0,8.1366,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,35.726133755467345,8.140441534340054,309.63797959222325,0.010831804000508,9.129456955243668,0.0418655563338803,34.41939368678049,0.002,0.002,0.005,2.1780000000000004,0.2945098874234421,0.11,0.0098,0.042,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,8.0,285.0,283.0,14.459,14.417,35.581,2,1,26.548,30.911,35.177,39.35,43.431,26.6019220595716,231.66,2,1,17.87977545806791,2,5.4,2,1,,9,2.2,2,1,0.47,2,1,2067.0,2,1,2347.0,2,1,377.45,0,20.0,7.9962,0,8.1468,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,35.7493839286059,8.150877356260157,298.33630469858724,0.0108492131832076,8.811650568217729,0.0415234679993082,32.94356206084769,0.002,0.002,0.005,2.3166,0.17879775458067912,0.10800000000000001,0.0094,0.044000000000000004,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,10.0,384.0,381.0,12.854,12.801,35.264,2,1,26.638,31.034,35.332,39.535,43.647,26.7009774823369,217.8,2,1,40.60767706394671,2,9.9,2,1,,9,3.4,2,1,0.74,2,1,2091.0,2,1,2334.0,2,1,447.16,0,20.0,7.9341,0,8.1046,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,35.431105313275054,8.110607121250117,330.14499743223433,0.0106525098952578,9.59355324048907,0.0454899060427227,39.22843919320732,0.002,0.002,0.005,2.1780000000000004,0.4060767706394671,0.198,0.0148,0.068,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,12.0,509.0,505.0,9.025,8.9689,34.623,2,1,26.828,31.308,35.689,39.971,44.159,26.926025080739,207.9,2,1,73.77001218326583,2,16.5,2,1,,9,5.6,2,1,1.17,2,1,2096.0,2,1,2303.0,2,1,522.73,0,20.0,7.8736,0,8.0972,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.78734901688725,8.108642699806865,328.4676267754124,0.0104073448217165,9.352999116117568,0.0506515106205482,42.71013596770915,0.002,0.002,0.005,2.079,0.7377001218326583,0.33,0.0234,0.11199999999999999,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,18.0,854.0,847.0,4.436,4.3698,34.222,2,1,27.128,31.722,36.213,40.602,44.893,27.2928352682296,261.36,2,1,52.78938242165077,2,26.2,2,1,,9,15.2,2,1,1.77,2,1,2127.0,2,1,2291.0,2,1,663.67,0,20.0,7.7836,0,8.0619,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.385710420252344,8.083173717629126,342.962681537576,0.0099605695020087,9.37896892655772,0.058194148023522,50.13097662311018,0.002,0.002,0.005,2.6136000000000004,0.5278938242165078,0.524,0.0354,0.304,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,20.0,985.0,976.0,3.794,3.7216,34.207,2,1,27.184,31.794,36.301,40.707,45.013,27.3590178435471,259.38,2,1,59.78881270143654,2,27.9,2,1,,9,19.8,2,1,1.87,2,1,2153.0,2,1,2295.0,2,1,765.46,0,20.0,7.7303,0,8.0102,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.371243582538014,8.033582568403823,385.704821719961,0.0096650517237136,10.231030934374765,0.0624180980231122,59.83016201544395,0.002,0.002,0.005,2.5938,0.5978881270143654,0.5579999999999999,0.0374,0.396,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,22.0,1284.0,1272.0,3.099,3.0084,34.323,2,1,27.344,31.973,36.497,40.92,45.243,27.5380154858024,213.84,2,1,110.6947435728578,2,32.3,2,1,,9,38.8,2,1,2.17,2,1,2186.0,2,1,2315.0,2,1,850.6,0,20.0,7.693,0,7.9694,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.48904404135303,7.996227870873445,414.3159202242302,0.0094415873629276,10.731316723081088,0.0649327214092813,66.40311637692831,0.002,0.002,0.005,2.1384000000000003,1.106947435728578,0.6459999999999999,0.0434,0.7759999999999999,10.0,10.0
316N19720718,236,66.0,1,4.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,24.0,1646.0,1629.0,2.871,2.7526,34.53,2,1,27.532,32.166,36.696,41.124,45.451,27.7404079222495,188.1,2,1,137.9920339684916,2,32.7,2,1,,9,60.331,0,1,2.22,2,1,2220.0,2,1,2331.0,2,1,977.01,0,20.0,7.6419,0,7.9032,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.69754730683942,7.931946397820938,470.7059349153262,0.0091002277021063,11.725066611963529,0.0685564939947578,78.96481095143301,0.002,0.002,0.005,1.881,1.379920339684916,0.654,0.0444,1.20662,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,2.0,1709.0,1691.0,2.762,2.6396,34.545,2,1,27.554,32.191,36.724,41.154,45.484,27.7672072854527,188.1,2,1,138.87394166823597,2,33.1,2,1,,9,62.1,2,1,2.29,2,1,2239.0,2,1,2335.0,2,1,1087.5,0,20.0,7.6012,0,7.8573,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.71262982253313,7.887108193498548,524.0645408745987,0.0087980012643219,12.567865117980672,0.0717056172455462,91.34940644961944,0.002,0.002,0.005,1.881,1.3887394166823597,0.662,0.0458,1.242,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,4.0,2114.0,2089.0,2.812,2.6527,34.71,2,1,27.685,32.32,36.851,41.28,45.608,27.8862851646707,191.07,2,1,135.389618498704,2,30.4,2,1,,9,63.1,2,1,2.1,2,1,2230.0,2,1,2342.0,2,1,980.51,0,20.0,7.642,0,7.8856,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.87809574948274,7.914145840949607,468.3252000138164,0.0090889868671415,11.667502673018715,0.0683009692845334,78.25966209943692,0.002,0.002,0.005,1.9107,1.3538961849870401,0.608,0.042,1.262,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,6.0,2520.0,2488.0,2.578,2.3846,34.773,2,1,27.758,32.4,36.938,41.373,45.708,27.9690817776712,202.95,2,1,125.54646726076572,2,28.7,2,1,,9,66.5,2,1,1.97,2,1,2224.0,2,1,2353.0,2,1,882.84,0,20.0,7.684,0,7.9191,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.94126711482544,7.947542568505184,412.7530304745455,0.0093594531142157,10.630084744754273,0.0647772552444571,65.85993193181683,0.002,0.002,0.005,2.0295,1.2554646726076573,0.574,0.0394,1.33,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,8.0,2929.0,2889.0,2.476,2.2443,34.811,2,1,27.801,32.446,36.987,41.426,45.764,28.0185918936637,214.83,2,1,114.72918345201398,2,27.2,2,1,,9,65.3,2,1,1.85,2,1,2228.0,2,1,2351.0,2,1,917.05,0,20.0,7.669,0,7.8879,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.980453287515026,7.916280426682786,425.9111129445173,0.0092418560724046,10.83605009478368,0.066188859249135,69.23505978828648,0.002,0.002,0.005,2.1483000000000003,1.14729183452014,0.544,0.037000000000000005,1.306,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,12.0,3752.0,3694.0,1.432,1.1411,34.734,2,1,27.822,32.499,37.072,41.54,45.907,28.1301472059061,203.94,2,1,135.17648729140382,2,31.2,2,1,,9,105.7,2,1,2.17,2,1,2253.0,2,1,2362.0,2,1,1018.5,0,20.0,7.6304,0,7.828,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.90613912605599,7.861673711362944,448.09756993624575,0.0089504007229055,11.041470934532615,0.0694736380351249,75.91551195788277,0.002,0.002,0.005,2.0394,1.3517648729140381,0.624,0.0434,2.114,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,16.0,4168.0,4099.0,0.98,0.65761,34.71,2,1,27.834,32.526,37.112,41.594,45.973,28.1877623272038,209.88,2,1,133.5530554497289,2,31.9,2,1,,9,114.9,2,1,2.19,2,1,2258.0,2,1,2369.0,2,1,1009.8,0,20.0,7.6349,0,7.823,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.882699110360605,7.85809784319846,432.8814974131946,0.0089679331603231,10.70527716452406,0.0691681231937323,73.03565486975707,0.002,0.002,0.005,2.0987999999999998,1.335530554497289,0.638,0.0438,2.298,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,18.0,4583.0,4503.0,0.453,0.10159,34.685,2,1,27.846,32.554,37.157,41.654,46.049,28.2604326502903,217.8,2,1,130.70982445515352,2,32.4,2,1,,9,126.4,2,1,2.26,2,1,2269.0,2,1,2372.0,2,1,1069.1,0,20.0,7.6134,0,7.7896,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.85794296541959,7.8269332881476865,447.4667406829508,0.0087935824404941,10.844649571982512,0.0710863306004038,77.29416188558629,0.002,0.002,0.005,2.1780000000000004,1.3070982445515353,0.648,0.0452,2.528,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,20.0,5010.0,4918.0,0.292,-0.10219,34.676,2,1,27.85,32.564,37.172,41.676,46.076,28.2907174134856,222.75,2,1,127.65278102146806,2,32.7,2,1,,9,127.2,2,1,2.27,2,1,2258.0,2,1,2374.0,2,1,980.69,0,20.0,7.647,0,7.8125,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.84904513976912,7.849870307944401,402.9111344503737,0.0090238241875524,10.060496657683087,0.0684307031047206,67.33098695807674,0.002,0.002,0.005,2.2275,1.2765278102146806,0.654,0.0454,2.544,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,22.0,5440.0,5335.0,0.258,-0.18561,34.671,2,1,27.85,32.567,37.178,41.683,46.086,28.3029466796933,223.74,2,1,127.44641442295308,2,33.0,2,1,,9,128.2,2,1,2.28,2,1,2272.0,2,1,2373.0,2,1,1084.4,0,20.0,7.6081,0,7.7513,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.84409518652843,7.789187283502363,446.71651880330313,0.0087239923532842,10.75821321295336,0.0718669750653318,77.89365775409637,0.002,0.002,0.005,2.2374,1.2744641442295308,0.66,0.045599999999999995,2.5639999999999996,10.0,10.0
316N19720718,236,66.0,1,1.0,1972,12,8,0.0,0.0,-41.542,-50.95,5917.0,5907.0,24.0,5839.0,5721.0,0.278,-0.21543,34.671,2,1,27.852,32.569,37.181,41.687,46.091,28.3090840009852,223.74,2,1,127.72241546479457,2,32.5,2,1,,9,126.1,2,1,2.27,2,1,2262.0,2,1,2371.0,2,1,1025.6,0,20.0,7.6293,0,7.7587,0,0,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.3334/cdiac/otg.glodapv2_geosecs_atl                             ,0,1972-12-08 00:00:00,34.84405526889508,7.796216999603708,419.35325362056,0.0088694475178666,10.298147720771455,0.070290540170645,71.73314844757256,0.002,0.002,0.005,2.2374,1.2772241546479457,0.65,0.0454,2.522,10.0,10.0
